,Phi[deg],Theta[deg],v,x,y,m,x1,y1
6047,74,-57,-17.9441,-0.074897052,0.429686078,-0.838670568,-0.806181892,-0.231168938
6048,75,-57,-17.0551,-0.402035417,0.169136682,-0.838670568,-0.810093561,-0.217063916
6049,76,-57,-17.0025,-0.359544273,-0.246916199,-0.838670568,-0.813758468,-0.202892774
6050,77,-57,-17.8845,0.013510217,-0.435955465,-0.838670568,-0.817175496,-0.188659829
6051,78,-57,-20.0853,0.374143476,-0.224179287,-0.838670568,-0.820343604,-0.174369416
6052,79,-57,-24.9773,0.390790949,0.193706293,-0.838670568,-0.823261827,-0.160025889
6053,80,-57,-55.8851,0.048147025,0.433499201,-0.838670568,-0.825929278,-0.145633616
6054,81,-57,-24.0851,-0.338763051,0.274734943,-0.838670568,-0.828345142,-0.131196982
6055,82,-57,-17.5552,-0.414215941,-0.136619355,-0.838670568,-0.830508684,-0.116720384
6056,83,-57,-13.7702,-0.108840604,-0.422366448,-0.838670568,-0.832419245,-0.102208231
6057,84,-57,-11.1801,0.296602282,-0.319791777,-0.838670568,-0.834076243,-0.087664946
6058,85,-57,-9.29896,0.429350398,0.07679798,-0.838670568,-0.835479173,-0.073094956
6059,86,-57,-7.90811,0.167355738,0.402780028,-0.838670568,-0.836627609,-0.058502701
6060,87,-57,-6.8904,-0.248505015,0.358447976,-0.838670568,-0.837521199,-0.043892626
6061,88,-57,-6.17733,-0.435891404,-0.015439492,-0.838670568,-0.838159672,-0.029269181
6062,89,-57,-5.72829,-0.222521246,-0.375131962,-0.838670568,-0.838542834,-0.01463682
6063,90,-57,-5.52133,0.195433919,-0.389929836,-0.838670568,-0.838670568,-5.14E-17
6064,91,-57,-5.54919,0.43370804,-0.046228017,-0.838670568,-0.838542834,0.01463682
6065,92,-57,-5.81816,0.273232989,0.339975627,-0.838670568,-0.838159672,0.029269181
6066,93,-57,-6.34917,-0.138451212,0.413607248,-0.838670568,-0.837521199,0.043892626
6067,94,-57,-7.18185,-0.422844007,0.106970272,-0.838670568,-0.836627609,0.058502701
6068,95,-57,-8.38366,-0.318475973,-0.298014679,-0.838670568,-0.835479173,0.073094956
6069,96,-57,-10.0707,0.078697403,-0.429006308,-0.838670568,-0.834076243,0.087664946
6070,97,-57,-12.4606,0.403516749,-0.165571517,-0.838670568,-0.832419245,0.102208231
6071,98,-57,-16.0382,0.357344657,0.250088964,-0.838670568,-0.830508684,0.116720384
6072,99,-57,-22.3523,-0.017368465,0.435818804,-0.838670568,-0.828345142,0.131196982
6073,100,-57,-53.9271,-0.3761131,0.220858846,-0.838670568,-0.825929278,0.145633616
6074,101,-57,-22.7838,-0.389061086,-0.197157717,-0.838670568,-0.823261827,0.160025889
6075,102,-57,-17.6448,-0.044308104,-0.433908384,-0.838670568,-0.820343604,0.174369416
6076,103,-57,-15.1851,0.341181545,-0.271725684,-0.838670568,-0.817175496,0.188659829
6077,104,-57,-14.0322,0.412990454,0.140280357,-0.838670568,-0.813758468,0.202892774
6078,105,-57,-13.8022,0.105097845,0.423313284,-0.838670568,-0.810093561,0.217063916
6079,106,-57,-14.3988,-0.299421238,0.317153931,-0.838670568,-0.806181892,0.231168938
6080,107,-57,-15.8976,-0.428653816,-0.080595284,-0.838670568,-0.802024653,0.245203544
6081,108,-57,-18.6124,-0.163784052,-0.404245567,-0.838670568,-0.797623109,0.259163458
6082,109,-57,-23.545,0.251668014,-0.356234339,-0.838670568,-0.792978601,0.273044429
6083,110,-57,-37.3033,0.435737669,0.019297097,-0.838670568,-0.788092544,0.286842228
6084,111,-57,-29.0229,0.21919212,0.377086871,-0.838670568,-0.782966427,0.300552652
6085,112,-57,-22.4525,-0.198877653,0.388184715,-0.838670568,-0.77760181,0.314171524
6086,113,-57,-19.7863,-0.434100229,0.042387322,-0.838670568,-0.772000328,0.327694697
6087,114,-57,-18.8196,-0.270213056,-0.342380779,-0.838670568,-0.766163688,0.341118051
6088,115,-57,-19.0473,0.142106754,-0.412365571,-0.838670568,-0.760093666,0.354437498
6089,116,-57,-20.3799,0.42377427,-0.103223359,-0.838670568,-0.753792113,0.367648979
6090,117,-57,-22.9816,0.315825677,0.300821934,-0.838670568,-0.747260948,0.38074847
6091,118,-57,-27.3991,-0.082491587,0.428292927,-0.838670568,-0.740502159,0.393731982
6092,119,-57,-35.3889,-0.404966466,0.161993379,-0.838670568,-0.733517807,0.40659556
6093,120,-57,-80.0868,-0.355117044,-0.253242135,-0.838670568,-0.726310017,0.419335284
6094,121,-57,-51.58,0.021225351,-0.435647998,-0.838670568,-0.718880987,0.431947275
6095,122,-57,-37.7788,0.378053256,-0.217521101,-0.838670568,-0.711232978,0.44442769
6096,123,-57,-26.1676,0.387300741,0.200593693,-0.838670568,-0.703368322,0.456772729
6097,124,-57,-19.4433,0.040465711,0.434283571,-0.838670568,-0.695289412,0.46897863
6098,125,-57,-14.7073,-0.343573307,0.268695136,-0.838670568,-0.68699871,0.481041676
6099,126,-57,-11.1191,-0.411732611,-0.143930368,-0.838670568,-0.678498742,0.492958191
6100,127,-57,-8.30516,-0.101346851,-0.424226955,-0.838670568,-0.669792097,0.504724547
6101,128,-57,-6.0647,0.302216737,-0.314491237,-0.838670568,-0.660881426,0.516337159
6102,129,-57,-4.27765,0.42792365,0.084386275,-0.838670568,-0.651769445,0.52779249
6103,130,-57,-2.86745,0.160199533,0.405679434,-0.838670568,-0.642458928,0.53908705
6104,131,-57,-1.78329,-0.254811296,0.353992793,-0.838670568,-0.632952712,0.550217398
6105,132,-57,-0.990609,-0.435549795,-0.02315319,-0.838670568,-0.623253693,0.561180146
6106,133,-57,-0.465598,-0.215845821,-0.379012236,-0.838670568,-0.613364824,0.571971952
6107,134,-57,-0.191739,0.202305805,-0.386409181,-0.838670568,-0.603289119,0.58258953
6108,135,-57,-0.157752,0.434458407,-0.038543306,-0.838670568,-0.593029646,0.593029646
6109,136,-57,-0.356515,0.267171953,0.344759106,-0.838670568,-0.58258953,0.603289119
6110,137,-57,-0.784896,-0.145751162,0.411091586,-0.838670568,-0.571971952,0.613364824
6111,138,-57,-1.4445,-0.424671331,0.099468358,-0.838670568,-0.561180146,0.623253693
6112,139,-57,-2.34343,-0.313150637,-0.30360562,-0.838670568,-0.550217398,0.632952712
6113,140,-57,-3.4991,0.086279309,-0.427545991,-0.838670568,-0.53908705,0.642458928
6114,141,-57,-4.94244,0.406384456,-0.15840255,-0.838670568,-0.52779249,0.651769445
6115,142,-57,-6.72388,0.352861608,0.256375465,-0.838670568,-0.516337159,0.660881426
6116,143,-57,-8.92284,-0.025080575,0.43544306,-0.838670568,-0.504724547,0.669792097
6117,144,-57,-11.6649,-0.379963793,0.214166313,-0.838670568,-0.492958191,0.678498742
6118,145,-57,-15.1579,-0.385510052,-0.204013954,-0.838670568,-0.481041676,0.68699871
6119,146,-57,-19.7832,-0.036620147,-0.434624733,-0.838670568,-0.46897863,0.695289412
6120,147,-57,-26.3886,0.345938152,-0.265643537,-0.838670568,-0.456772729,0.703368322
6121,148,-57,-37.8785,0.41044251,0.147569102,-0.838670568,-0.44442769,0.711232978
6122,149,-57,-51.5609,0.097587917,0.425107389,-0.838670568,-0.431947275,0.718880987
6123,150,-57,-79.9546,-0.304988557,0.311803903,-0.838670568,-0.419335284,0.726310017
6124,151,-57,-35.1514,-0.427159958,-0.088170654,-0.838670568,-0.40659556,0.733517807
6125,152,-57,-27.065,-0.156602464,-0.407081518,-0.838670568,-0.393731982,0.740502159
6126,153,-57,-22.5599,0.257934614,-0.351723512,-0.838670568,-0.38074847,0.747260948
6127,154,-57,-19.8794,0.435327796,0.027007469,-0.838670568,-0.367648979,0.753792113
6128,155,-57,-18.4762,0.212482611,0.380907907,-0.838670568,-0.354437498,0.760093666
6129,156,-57,-18.1854,-0.205718107,0.384603372,-0.838670568,-0.341118051,0.766163688
6130,157,-57,-19.0958,-0.434782546,0.034696271,-0.838670568,-0.327694697,0.772000328
6131,158,-57,-21.7116,-0.264109917,-0.347110422,-0.838670568,-0.314171524,0.77760181
6132,159,-57,-28.2367,0.149384152,-0.409785394,-0.838670568,-0.300552652,0.782966427
6133,160,-57,-36.4764,0.42553512,-0.095705564,-0.838670568,-0.286842228,0.788092544
6134,161,-57,-22.6813,0.310451062,0.30636552,-0.838670568,-0.273044429,0.792978601
6135,162,-57,-17.715,-0.090060271,0.426765558,-0.838670568,-0.259163458,0.797623109
6136,163,-57,-14.9694,-0.407770606,0.15479931,-0.838670568,-0.245203544,0.802024653
6137,164,-57,-13.442,-0.350578527,-0.25948871,-0.838670568,-0.231168938,0.806181892
6138,165,-57,-12.8189,0.028933834,-0.435204006,-0.838670568,-0.217063916,0.810093561
6139,166,-57,-13.0238,0.381844561,-0.210794747,-0.838670568,-0.202892774,0.813758468
6140,167,-57,-14.153,0.38368916,0.207418231,-0.838670568,-0.188659829,0.817175496
6141,168,-57,-16.5899,0.032771715,0.434931843,-0.838670568,-0.174369416,0.820343604
6142,169,-57,-21.7068,-0.348275894,0.262571125,-0.838670568,-0.160025889,0.823261827
6143,170,-57,-52.8287,-0.409120251,-0.151196275,-0.838670568,-0.145633616,0.825929278
6144,171,-57,-21.2327,-0.093821337,-0.425954517,-0.838670568,-0.131196982,0.828345142
6145,172,-57,-14.8976,0.307736482,-0.30909214,-0.838670568,-0.116720384,0.830508684
6146,173,-57,-11.299,0.426362799,0.091948124,-0.838670568,-0.102208231,0.832419245
6147,174,-57,-8.88787,0.152993124,0.408451708,-0.838670568,-0.087664946,0.834076243
6148,175,-57,-7.1792,-0.261037723,0.349426675,-0.838670568,-0.073094956,0.835479173
6149,176,-57,-5.95526,-0.435071692,-0.030859632,-0.838670568,-0.058502701,0.836627609
6150,177,-57,-5.09973,-0.209102753,-0.382773735,-0.838670568,-0.043892626,0.837521199
6151,178,-57,-4.545,0.209114292,-0.382767432,-0.838670568,-0.029269181,0.838159672
6152,179,-57,-4.25125,0.435072622,-0.030846517,-0.838670568,-0.01463682,0.838542834
6153,180,-57,-4.19734,0.26102719,0.349434543,-0.838670568,-1.03E-16,0.838670568
6154,0,-56,-2.87049,0.521551002,0,-0.829037573,0,-0.829037573
6155,1,-56,-3.09314,0.281795209,0.438870035,-0.829037573,-0.014468701,-0.828911306
6156,2,-56,-3.56911,-0.2170418,0.474244984,-0.829037573,-0.028932994,-0.828532545
6157,3,-56,-4.31843,-0.516331579,0.073601282,-0.829037573,-0.043388474,-0.827901405
6158,4,-56,-5.37836,-0.340908485,-0.3947111,-0.829037573,-0.057830738,-0.827018079
6159,5,-56,-6.81191,0.147944297,-0.500127916,-0.829037573,-0.072255385,-0.825882834
6160,6,-56,-8.72691,0.500777775,-0.145729433,-0.829037573,-0.086658023,-0.824496018
6161,7,-56,-11.3231,0.393198476,0.342652019,-0.829037573,-0.101034265,-0.822858052
6162,8,-56,-15.0349,-0.075885688,0.516000785,-0.829037573,-0.11537973,-0.820969436
6163,9,-56,-21.1709,-0.475200901,0.214940809,-0.829037573,-0.129690049,-0.818830744
6164,10,-56,-43.4677,-0.437618597,-0.283734756,-0.829037573,-0.143960864,-0.816442629
6165,11,-56,-24.2761,0.002308227,-0.521545894,-0.829037573,-0.158187826,-0.813805817
6166,12,-56,-18.926,0.440112878,-0.279850143,-0.829037573,-0.172366603,-0.810921113
6167,13,-56,-16.6165,0.473279778,0.219138539,-0.829037573,-0.186492876,-0.807789393
6168,14,-56,-15.6978,0.071315433,0.516652259,-0.829037573,-0.200562341,-0.804411614
6169,15,-56,-15.7258,-0.396215992,0.339158275,-0.829037573,-0.214570713,-0.800788802
6170,16,-56,-16.5728,-0.499468262,-0.150156263,-0.829037573,-0.228513724,-0.796922063
6171,17,-56,-18.2786,-0.143511715,-0.501417825,-0.829037573,-0.242387128,-0.792812574
6172,18,-56,-21.0805,0.344388841,-0.391678151,-0.829037573,-0.256186699,-0.788461586
6173,19,-56,-25.7086,0.515659884,0.078168609,-0.829037573,-0.269908232,-0.783870425
6174,20,-56,-35.6421,0.212835608,0.47614751,-0.829037573,-0.283547549,-0.779040489
6175,21,-56,-36.8845,-0.285668745,0.436358587,-0.829037573,-0.297100495,-0.773973251
6176,22,-56,-28.338,-0.521530571,-0.004616409,-0.829037573,-0.310562941,-0.768670252
6177,23,-56,-25.3441,-0.277899596,-0.4413471,-0.829037573,-0.323930786,-0.763133109
6178,24,-56,-24.2784,0.221230986,-0.472305302,-0.829037573,-0.337199959,-0.757363509
6179,25,-56,-24.4863,0.51696282,-0.069028188,-0.829037573,-0.350366418,-0.751363208
6180,26,-56,-25.935,0.337401421,0.397713124,-0.829037573,-0.363426151,-0.745134034
6181,27,-56,-29.097,-0.152365288,0.498798824,-0.829037573,-0.376375182,-0.738677886
6182,28,-56,-35.9372,-0.502048054,0.141291185,-0.829037573,-0.389209565,-0.731996729
6183,29,-56,-50.9233,-0.390150154,-0.346118917,-0.829037573,-0.401925391,-0.725092599
6184,30,-56,-36.2123,0.080449998,-0.515308884,-0.829037573,-0.414518786,-0.717967599
6185,31,-56,-36.9474,0.477084793,-0.210726239,-0.829037573,-0.426985915,-0.710623898
6186,32,-56,-40.033,0.43509003,0.287597138,-0.829037573,-0.43932298,-0.703063735
6187,33,-56,-23.5453,-0.006924501,0.521505033,-0.829037573,-0.451526224,-0.695289412
6188,34,-56,-15.7103,-0.442572677,0.275943605,-0.829037573,-0.463591927,-0.687303297
6189,35,-56,-10.2244,-0.471321575,-0.2233191,-0.829037573,-0.475516416,-0.679107822
6190,36,-56,-5.99342,-0.066739591,-0.517263255,-0.829037573,-0.487296059,-0.670705485
6191,37,-56,-2.60042,0.399202466,-0.335637958,-0.829037573,-0.498927266,-0.662098845
6192,38,-56,0.162759,0.498119616,0.154571329,-0.829037573,-0.510406495,-0.653290522
6193,39,-56,2.41607,0.139067889,0.50266845,-0.829037573,-0.521730249,-0.644283201
6194,40,-56,4.23479,-0.347842214,0.388614516,-0.829037573,-0.53289508,-0.635079626
6195,41,-56,5.66861,-0.51494779,-0.082729812,-0.829037573,-0.543897585,-0.625682598
6196,42,-56,6.75112,-0.208612742,-0.478012732,-0.829037573,-0.554734414,-0.616094982
6197,43,-56,7.50494,0.289519899,-0.433812951,-0.829037573,-0.565402265,-0.606319697
6198,44,-56,7.9446,0.52146928,0.009232457,-0.829037573,-0.575897889,-0.596359722
6199,45,-56,8.07819,0.27398221,0.443789586,-0.829037573,-0.586218089,-0.586218089
6200,46,-56,7.90814,-0.22540284,0.470328616,-0.829037573,-0.596359722,-0.575897889
6201,47,-56,7.43155,-0.517553558,0.064449686,-0.829037573,-0.606319697,-0.565402265
6202,48,-56,6.63985,-0.333867922,-0.400683988,-0.829037573,-0.616094982,-0.554734414
6203,49,-56,5.518,0.156774342,-0.497430652,-0.829037573,-0.625682598,-0.543897585
6204,50,-56,4.0428,0.503278999,-0.136841868,-0.829037573,-0.635079626,-0.53289508
6205,51,-56,2.18001,0.387071265,0.349558698,-0.829037573,-0.644283201,-0.521730249
6206,52,-56,-0.120819,-0.085008005,0.514576609,-0.829037573,-0.653290522,-0.510406495
6207,53,-56,-2.93581,-0.478931307,0.206495159,-0.829037573,-0.662098845,-0.498927266
6208,54,-56,-6.38589,-0.432527374,-0.291436988,-0.829037573,-0.670705485,-0.487296059
6209,55,-56,-10.6804,0.011540232,-0.521423313,-0.829037573,-0.679107822,-0.475516416
6210,56,-56,-16.2372,0.444997802,-0.272015448,-0.829037573,-0.687303297,-0.463591927
6211,57,-56,-24.152,0.469326445,0.227482165,-0.829037573,-0.695289412,-0.451526224
6212,58,-56,-40.7289,0.062158519,0.517833725,-0.829037573,-0.703063735,-0.43932298
6213,59,-56,-37.7423,-0.402157663,0.332091346,-0.829037573,-0.710623898,-0.426985915
6214,60,-56,-37.1145,-0.496731944,-0.158974285,-0.829037573,-0.717967599,-0.414518786
6215,61,-56,-51.9377,-0.134613167,-0.503879691,-0.829037573,-0.725092599,-0.401925391
6216,62,-56,-37.0618,0.351268335,-0.385520433,-0.829037573,-0.731996729,-0.389209565
6217,63,-56,-30.3197,0.51419535,0.087284533,-0.829037573,-0.738677886,-0.376375182
6218,64,-56,-27.2315,0.204373531,0.479840502,-0.829037573,-0.745134034,-0.363426151
6219,65,-56,-25.8218,-0.29334837,0.431233326,-0.829037573,-0.751363208,-0.350366418
6220,66,-56,-25.6135,-0.521367132,-0.013847781,-0.829037573,-0.757363509,-0.337199959
6221,67,-56,-26.6426,-0.270043358,-0.446197302,-0.829037573,-0.763133109,-0.323930786
6222,68,-56,-29.5733,0.229557034,-0.468315082,-0.829037573,-0.768670252,-0.310562941
6223,69,-56,-38.0423,0.518103748,-0.059866135,-0.829037573,-0.773973251,-0.297100495
6224,70,-56,-36.7184,0.330308265,0.40362346,-0.829037573,-0.779040489,-0.283547549
6225,71,-56,-26.7069,-0.161171114,0.496023507,-0.829037573,-0.783870425,-0.269908232
6226,72,-56,-22.0086,-0.504470514,0.132381829,-0.829037573,-0.788461586,-0.256186699
6227,73,-56,-19.1457,-0.38396205,-0.352971092,-0.829037573,-0.792812574,-0.242387128
6228,74,-56,-17.3887,0.089559352,-0.513804019,-0.829037573,-0.796922063,-0.228513724
6229,75,-56,-16.4992,0.480740298,-0.202247901,-0.829037573,-0.800788802,-0.214570713
6230,76,-56,-16.4367,0.429930832,0.295254005,-0.829037573,-0.804411614,-0.200562341
6231,77,-56,-17.3279,-0.016155059,0.52130074,-0.829037573,-0.807789393,-0.186492876
6232,78,-56,-19.6156,-0.447388063,0.268065979,-0.829037573,-0.810921113,-0.172366603
6233,79,-56,-24.949,-0.467294545,-0.231627407,-0.829037573,-0.813805817,-0.158187826
6234,80,-56,-44.1281,-0.057572578,-0.518363623,-0.829037573,-0.816442629,-0.143960864
6235,81,-56,-21.8222,0.405081352,-0.328518715,-0.829037573,-0.818830744,-0.129690049
6236,82,-56,-15.6803,0.495305355,0.163364785,-0.829037573,-0.820969436,-0.11537973
6237,83,-56,-11.9651,0.130147899,0.505051455,-0.829037573,-0.822858052,-0.101034265
6238,84,-56,-9.36773,-0.354666936,0.382396146,-0.829037573,-0.824496018,-0.086658023
6239,85,-56,-7.45349,-0.513402625,-0.091832416,-0.829037573,-0.825882834,-0.072255385
6240,86,-56,-6.02237,-0.200118308,-0.481630678,-0.829037573,-0.827018079,-0.057830738
6241,87,-56,-4.96636,0.297153858,-0.428619916,-0.829037573,-0.827901405,-0.043388474
6242,88,-56,-4.22229,0.521224138,0.01846202,-0.829037573,-0.828532545,-0.028932994
6243,89,-56,-3.75278,0.266083349,0.44857006,-0.829037573,-0.828911306,-0.014468701
6244,90,-56,-3.53769,-0.233693244,0.466264856,-0.829037573,-0.829037573,-5.08E-17
6245,91,-56,-3.57034,-0.518613346,0.055277893,-0.829037573,-0.828911306,0.014468701
6246,92,-56,-3.85641,-0.32672273,-0.40653131,-0.829037573,-0.828532545,0.028932994
6247,93,-56,-4.41501,0.165555257,-0.494577501,-0.829037573,-0.827901405,0.043388474
6248,94,-56,-5.28249,0.505622504,-0.127911419,-0.829037573,-0.827018079,0.057830738
6249,95,-56,-6.52096,0.380822752,0.356355832,-0.829037573,-0.825882834,0.072255385
6250,96,-56,-8.23737,-0.094103682,0.512991174,-0.829037573,-0.824496018,0.086658023
6251,97,-56,-10.6306,-0.482511625,0.197984797,-0.829037573,-0.822858052,0.101034265
6252,98,-56,-14.1342,-0.427300605,-0.29904789,-0.829037573,-0.820969436,0.11537973
6253,99,-56,-20.0561,0.02076862,-0.521137326,-0.829037573,-0.818830744,0.129690049
6254,100,-56,-42.1322,0.449743272,-0.264095508,-0.829037573,-0.816442629,0.143960864
6255,101,-56,-22.7126,0.465226034,0.235754502,-0.829037573,-0.813805817,0.158187826
6256,102,-56,-17.127,0.052982126,0.51885291,-0.829037573,-0.810921113,0.172366603
6257,103,-56,-14.5748,-0.407973304,0.324920345,-0.829037573,-0.807789393,0.186492876
6258,104,-56,-13.4066,-0.49383996,-0.167742487,-0.829037573,-0.804411614,0.200562341
6259,105,-56,-13.1801,-0.125672434,-0.50618365,-0.829037573,-0.800788802,0.214570713
6260,106,-56,-13.7702,0.358037749,-0.3792419,-0.829037573,-0.796922063,0.228513724
6261,107,-56,-15.2213,0.512569676,0.096373104,-0.829037573,-0.792812574,0.242387128
6262,108,-56,-17.7778,0.195847407,0.48338312,-0.829037573,-0.788461586,0.256186699
6263,109,-56,-22.1797,-0.300936065,0.425972925,-0.829037573,-0.783870425,0.269908232
6264,110,-56,-31.9203,-0.521040306,-0.023074813,-0.829037573,-0.779040489,0.283547549
6265,111,-56,-33.0216,-0.262102493,-0.450907674,-0.829037573,-0.773973251,0.297100495
6266,112,-56,-24.4076,0.237811143,-0.464178099,-0.829037573,-0.768670252,0.310562941
6267,113,-56,-21.4439,0.519082311,-0.05068532,-0.829037573,-0.763133109,0.323930786
6268,114,-56,-20.5276,0.323111596,0.409407308,-0.829037573,-0.757363509,0.337199959
6269,115,-56,-21.0193,-0.16992643,0.493092746,-0.829037573,-0.751363208,0.350366418
6270,116,-56,-22.8897,-0.506734881,0.123430987,-0.829037573,-0.745134034,0.363426151
6271,117,-56,-26.6023,-0.377653619,-0.359712652,-0.829037573,-0.738677886,0.376375182
6272,118,-56,-34.1018,0.098640639,-0.512138138,-0.829037573,-0.731996729,0.389209565
6273,119,-56,-49.8292,0.484245148,-0.193706181,-0.829037573,-0.725092599,0.401925391
6274,120,-56,-35.913,0.424636901,0.302818345,-0.829037573,-0.717967599,0.414518786
6275,121,-56,-37.4697,-0.025380554,0.520933081,-0.829037573,-0.710623898,0.426985915
6276,122,-56,-41.3807,-0.452063245,0.260104345,-0.829037573,-0.703063735,0.43932298
6277,123,-56,-25.7033,-0.463121073,-0.239863126,-0.829037573,-0.695289412,0.451526224
6278,124,-56,-18.6486,-0.048387522,-0.519301546,-0.829037573,-0.687303297,0.463591927
6279,125,-56,-13.9013,0.410833293,-0.321296519,-0.829037573,-0.679107822,0.475516416
6280,126,-56,-10.3584,0.492335874,0.172107046,-0.829037573,-0.670705485,0.487296059
6281,127,-56,-7.59678,0.121187123,0.507276186,-0.829037573,-0.662098845,0.498927266
6282,128,-56,-5.40374,-0.36138051,0.37605794,-0.829037573,-0.653290522,0.510406495
6283,129,-56,-3.65665,-0.511696568,-0.100906241,-0.829037573,-0.644283201,0.521730249
6284,130,-56,-2.27874,-0.191561161,-0.48509769,-0.829037573,-0.635079626,0.53289508
6285,131,-56,-1.21956,0.304694694,-0.42329256,-0.829037573,-0.625682598,0.543897585
6286,132,-56,-0.444987,0.520815653,0.027685798,-0.829037573,-0.616094982,0.554734414
